is	0.03822451490421833
a	0.025206883241841418
little	0.26252036827855124
caffeine	0.417649373528373
ok	0.37365302820809193
during	0.2141374009727092
pregnancy	0.3359200451976683
what	0.1735228757248115
fruit	0.3447381800534246
native	0.3405344873980485
to	0.025848298565919806
australia	0.3477192441346179
how	0.1729953446107677
large	0.24249018767800096
the	0.008526250184471632
canadian	0.3831698202233396
military	0.33208555568371073
types	0.24698946193101923
of	0.01863701994823378
trees	0.35336260152186677
many	0.18374448829594636
calories	0.3156686668576434
day	0.20706164388096804
are	0.08254663335752319
lost	0.33937230548287173
breastfeeding	0.4859298674764144
where	0.21024376963373181
harrison	0.47944527070068277
city	0.23506967523110744
pa	0.39355912050439656
representatives	0.40660373587572834
does	0.2201873132968106
texas	0.31657463403357144
have	0.12071456701234204
major	0.26787866550320966
climate	0.3435183329828683
characteristics	0.359017126435864
tropical	0.38820867221171773
rainforests	0.5227351156743164
cancer	0.30212833771387465
pancreas	0.42376263878263737
symptoms	0.2491924626489071
foods	0.2903610811180726
that	0.07452479016977241
will	0.1399649587103991
help	0.22007158020732367
lower	0.2621769632514889
blood	0.22797004079946695
sugar	0.3041571315794318
county	0.2531000759615712
williamsport	0.6521088375921793
some	0.169318509807798
pregnant	0.36564244668022716
women	0.2795074629593154
avoid	0.32342396335625023
long	0.21423285280261334
take	0.21395993094916463
replenish	0.5566276646824279
afet	0.9566647688006729
lossof	0.9133295376013457
genus	0.39847529404236787
weeping	0.5846334339943677
willow	0.5227351156743164
tree	0.33389590360189597
did	0.2864802199247536
rudolf	0.6098609298538943
virchow	0.673288809872189
do	0.1819054377760349
for	0.05903379457069035
cells	0.2609026382226057
chart	0.34888772847665794
good	0.22890100664207524
and	0.019887807945534505
bad	0.3206692247197742
cholesterol	0.37657072666485747
numbers	0.30212833771387465
letters	0.37213073852527523
in	0.03176204714683735
alphabet	0.4723562318922386
really	0.2867614249232683
can	0.10555889805835861
you	0.09429667156624602
get	0.18918255177316365
one	0.13481439867872524
your	0.1123727389184226
period	0.2668656084711742
chemicals	0.37380368445708273
use	0.17036914438129994
on	0.0802419804508392
thistle	0.5792546082494862
using	0.22089447684521626
commas	0.550725684815404
correctly	0.4073396871184285
sentences	0.4083799373535019
drove	0.5067079449854596
industrial	0.37296850610056675
revolution	0.40571326284625125
most	0.1513054530265013
favored	0.5145268435007185
nation	0.3444912504263064
clauses	0.4972949567365866
legal	0.31075267705050685
it	0.0850331957036967
safe	0.3184695681111734
eat	0.2980374704412328
pepperoni	0.5850417928801946
formula	0.34755933111539794
aluminum	0.3976395196388238
carbide	0.5678186152246011
hours	0.24027485127014755
someone	0.2969928777059322
work	0.2170073765583177
before	0.2130779235021923
offer	0.2973520213632774
them	0.2098297066146435
health	0.23502687307864079
insurance	0.29573504701428704
typical	0.31934717985371697
cna	0.5341156271957203
working	0.2892879459649122
recovery	0.375470970547827
from	0.0987468483218942
broken	0.36067499744728815
humerus	0.5172095661312051
who	0.1818352855986598
jonathan	0.48780440079499643
stewart	0.487614397953738
play	0.29517503120865307
non	0.27034924553377576
cooperation	0.49687354285212443
movement	0.31996632386201695
call	0.27964793755534595
upon	0.3088935965422252
indians	0.4470382823801586
measure	0.31601019271161884
square	0.2976025084799006
meters	0.3857263183155529
open	0.2609352381399399
tv	0.3133904521587951
bungee	0.6538085021202038
jump	0.40743528273819596
name	0.21189152144797563
origin	0.3113701108044626
mercury	0.4313612824968095
niacin	0.5053190795078031
turkish	0.48670693721120567
mosaic	0.5341519230011793
lamps	0.5134747442400873
polycythemia	0.6085345257070548
cause	0.22874272997941006
stroke	0.38423005318441217
causing	0.33648490841216055
my	0.2165741851016455
adrenal	0.44739982465210465
rushes	0.5978156529684329
brain	0.29600085044675106
fog	0.48982615580814176
high	0.20964785831411176
magnesium	0.40861834821358006
with	0.08252585147171117
calcium	0.3608563976126966
overeating	0.5816917313636965
an	0.10282135406409852
eating	0.3255149509617635
disorder	0.33200248276558825
waiting	0.40137659834169287
workers	0.3483072585357714
compensation	0.3812998962690002
benefits	0.28469601634684727
time	0.166364818932721
liposuction	0.5563681395146263
causes	0.26081044038895407
complex	0.3273665273036257
visual	0.3796864999612413
hallucinations	0.5161389531841757
electron	0.41877465302732436
group	0.2548216573531675
defined	0.308432428470147
as	0.08675391917802867
developed	0.31867046946281136
esi	0.6602862914241777
triage	0.63936732198388
system	0.21441328256540987
dark	0.3338929529672045
spots	0.39687938213677876
around	0.22249919179899444
stem	0.39162391424601545
tomatoes	0.4231446076214023
voting	0.45253639067229645
member	0.30763541898850866
house	0.27972604667505785
symbolized	0.5810734862944946
by	0.09782676258797636
green	0.29955813249890734
ribbon	0.4559855721574883
amnesty	0.6094963834965551
definition	0.2466472035878017
we	0.182748990444621
happy	0.37630850440127667
few	0.2474230816220579
final	0.3300966561225954
release	0.3206238679549679
date	0.277212916573776
synonyms	0.3733611207062083
impress	0.5482208585276189
endoplasmic	0.5280349487224067
reticulum	0.5176820431047088
chemical	0.3055243762864911
symbols	0.41799956058858084
used	0.16916233647184611
algebra	0.5233124568074013
about	0.1564071834968958
hydroxide	0.48687715110111945
gel	0.42582734386983667
eggplant	0.5447282273743319
grow	0.3101897312823472
information	0.21126171836188717
equation	0.40692079427397
contain	0.30727875183314396
ferdinand	0.5372785506478902
digital	0.35814782775554194
define	0.36520760297972477
why	0.2788519781088255
important	0.23854586269691264
wow	0.49403881285821927
minecraft	0.4788727987780159
1	0.10386975733766697
9	0.23937704702252663
2	0.11646679877635553
make	0.1938593667302173
fences	0.5330721116486647
much	0.2145419494503329
residential	0.3892727996227777
elevator	0.5219536114590363
cost	0.230270941626244
indirect	0.4457272907732893
contempt	0.5514396574375112
court	0.305794861365686
mean	0.2823211630546631
which	0.1369479049416879
organisms	0.3580609075466964
always	0.2716941050035352
located	0.24834674582222385
at	0.11308485405534346
beginning	0.32621168825120744
food	0.24164991546415968
chain	0.3569268769470118
were	0.20868490922052252
scenes	0.4547295803328112
hogwarts	0.5740954331989061
filmed	0.4795361421166039
average	0.21238116845534966
related	0.2630801388787254
back	0.22829480839079552
injury	0.3272642746383376
salient	0.6169510602248506
number	0.20559647548398596
us	0.2333493102069896
obesity	0.4361403153000814
sausage	0.4617781542065254
party	0.32041779021206596
when	0.14706452826964284
was	0.1385226086206735
casa	0.5641932795276964
started	0.314179764135917
development	0.2940612452103004
ancient	0.3423944673721346
scorch	0.638014451075115
trials	0.44800097854483384
dvd	0.4209392646168904
geographical	0.4474723846755079
features	0.3053166731467897
california	0.29573825240397456
severe	0.3133957664112652
constipation	0.40836537026326936
after	0.18641758909274822
chocolate	0.4040464665975774
sources	0.32613345408339406
density	0.36932030953620193
wonder	0.4135775043284484
movie	0.3419112596900167
trap	0.4644349928974646
term	0.24694281338051766
ciprofloxacin	0.5716671853408626
be	0.10064801033662006
treat	0.3090024862818369
pneumonia	0.4350297616844463
cnn	0.46169834446430597
ratings	0.41463659627395744
falling	0.41220993309816484
weight	0.2721518287119172
wistar	0.7592906078953444
rat	0.4906354231241354
eruption	0.47965750982887
install	0.34086842573257253
sump	0.5720654002103804
pump	0.38167260141093967
takes	0.2873732070933203
debit	0.4323153659674021
memo	0.5548837749304231
uop	0.7606351655904616
textiles	0.5380079853514745
roof	0.3895345004659069
rats	0.48551156320518035
pizza	0.43933200787379373
considered	0.2827832391756316
fast	0.32145141231567775
hobby	0.515381459431202
buy	0.30601832914379307
mcdonald	0.47504818254522035
s	0.08966855263046279
franchise	0.42139807089634873
clogs	0.6012238365694706
month	0.2723174551006377
computers	0.3958336596867738
go	0.23745873849482618
sale	0.33269188193067784
diseases	0.32645745785408165
carry	0.3375112649522767
midway	0.5148193019352044
dexlansoprazole	0.7419735262832041
made	0.21899112334598364
ostentation	0.7693730155818616
size	0.25413490492396107
duffle	0.7506106195676278
bag	0.3744466437917557
flying	0.4060398581128579
hcl	0.5062183247369537
pan	0.3582980497245364
details	0.31923271798367125
category	0.3527991329482506
crack	0.4503890053660426
freightliner	0.6807787237569181
build	0.3269651185927229
first	0.1710451080589842
cab	0.49820766671491645
pumps	0.44830373711784033
aviation	0.4631507438361009
years	0.1910748822017154
college	0.3032640778854756
pediatrician	0.5187796456385281
corso	0.6897253202632729
riggs	0.6687517247617043
two	0.1764642413626633
basic	0.29279240867972733
function	0.2862939094963796
transport	0.3772960840212701
allergy	0.42059588000909864
test	0.2681548742785436
dogs	0.3384420001147689
cipro	0.5941082613582638
replace	0.3541307165785444
arm	0.3680234550833321
lift	0.40130717076859795
sro	0.7044459678429507
officer	0.36759202171161165
year	0.1912914511956697
population	0.27330094165737595
huntington	0.5225237478506611
wv	0.5335018007843829
percent	0.2716096069932468
louisiana	0.4096208048648047
purchase	0.32164758824850453
increase	0.28170925935188307
u	0.2363145649633355
territory	0.3943728016510222
wytheville	0.7620092763578129
residency	0.4506749183177557
brylane	0.8879800523896578
home	0.2250127353896843
credit	0.28882633258483026
card	0.3046422060232135
payment	0.32683188637743316
general	0.2561454302890696
rapper	0.4734191438943163
spinach	0.45276314311393756
source	0.2750203184626195
list	0.25276427782215816
rich	0.3303847105254773
iron	0.3406543683186594
starting	0.3192222166780033
salary	0.2872044916813659
fertilizer	0.45772541313108916
seizures	0.4359815306726618
medium	0.32385595024403796
domino	0.5651396669179459
price	0.2644554748849211
combines	0.434371304907489
pancreatic	0.4741379259003477
divisum	0.8013095899910035
medical	0.255652213828201
benefit	0.3360466570190812
caution	0.4663815183394521
christmas	0.4121531651917826
midtown	0.5640759820765026
new	0.17577681549018206
york	0.2874672129920177
visits	0.43860327846156144
babies	0.38293986756461545
paternity	0.5348088767498719
war	0.29323046025085
dialing	0.5109946015211064
astringent	0.5835840177469587
post	0.3006936867025953
concussion	0.5525017907120057
syndrome	0.34433065741502294
maltodextrin	0.63412309160454
diabetics	0.534589124245425
nick	0.46778483599332127
lachey	0.7152937882667824
ferric	0.6119678326852227
chloride	0.43441547791202123
hygroscopic	0.625104674845431
gaddafi	0.7038951314765972
death	0.29968774910267976
bailiwick	0.7371246224557731
come	0.2694828711486378
pcr	0.5413796614686454
technique	0.3861196521156547
works	0.2943952633637018
played	0.3423893970568042
paul	0.3840356423040791
bratter	0.931315283588985
windows	0.30031057316491583
sidebar	0.5525017907120057
warren	0.4724644205813989
g	0.2929140799952986
net	0.3223415453109146
